,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071,072,073,074,075,076,077,078,079,080,081,082,083,084,085,086,087,088,089,090,091,092,093,094,095,096,097,098,099,100
ILMN_001,70.12023371538184,9.752499451644605,28.781531805996572,89.44019318685116,18.916102092169968,53.25670307966578,7.036471499891068,0.4454186205398618,2.126895368277185,68.31318990657404,8.925807865015223,62.59271518864023,99.74101484182101,38.128502876696984,16.45497981742294,32.210677092796715,98.8108890840813,15.41079885674256,36.65583740319625,30.856559243228492,60.75830942830997,43.38243909978909,29.75136814090522,73.66064264787012,50.31293480892022,98.37846718097781,81.30730286288612,59.990483482298735,90.48940785421702,3.757086856812042,92.98102407806799,9.932800028557105,3.7849341286838767,8.406569979014716,83.84618744581066,18.554203470485003,15.813527715227082,5.459082302856024,39.279824226225465,19.814577450610415,88.70519063232021,23.718618286462213,59.99276833396238,6.030964912181798,83.71582177279709,50.526392580676955,31.893431646029697,2.6648503680144797,96.0476817140765,10.122156410091598,66.69099989350454,42.3793409576318,78.4092265807743,41.47449343760306,75.78623421818288,25.277565607296502,27.9745493506844,63.244766992245374,25.268642439373824,78.9411178285935,30.434235673922664,62.123490524583424,15.388058767594828,47.560162015778154,42.26825096153437,23.41425685967265,56.42149160386241,88.26724179601707,81.99902303054958,-0.4504372767501018,98.24798038625133,63.34079524915181,59.61894171791674,47.924528884850545,29.16919345355404,86.54123820635944,42.191415828120526,18.461635300512427,-0.15813003237550383,97.52419931827784,46.82009349111178,9.1520600814831,88.32674623033924,51.72389280714113,23.309186841794844,87.1080482983545,29.726206258635983,78.08995907539614,84.27649770302963,77.86656122589608,61.51397840279877,29.02264526522566,77.79397617152547,32.89658047552217,48.7675655698959,65.2511854502542,87.57961936703335,92.708748246123,86.84450774958198,95.09326916718102
ILMN_002,6.919612046547751,68.10322256032818,13.958858537120697,65.71585571853562,33.146574162316014,49.69891718487847,82.46242473021424,75.43214856539193,10.361076110105541,38.92014147608797,55.89113672730051,32.33463921534521,50.71335484311168,34.33823837048321,16.087234996480472,4.809003137878339,45.03322318407744,51.70007052045711,38.04748639936157,53.804067759903155,88.1957915034495,25.051260036471714,5.035013097651632,64.06130690947352,91.61749342162933,88.08473558710357,94.13370507011022,79.28520378768845,26.138718625716344,92.25611223387543,15.004110029740595,91.98744982039432,81.80088674491012,13.073853110386828,36.691843760447675,35.58836103218007,76.25693111630157,56.12482468865444,59.32661056117529,88.64597568829805,97.1485485044161,55.6140834228947,14.697994489859651,44.12236955211198,73.78668554927654,65.8548949521575,87.67456677528935,54.68791920552985,40.32237815081688,72.48088425527375,22.075878154013218,32.4349481700431,21.81846580012132,11.056879645491337,26.058540939487564,38.09332921855921,22.420862783897476,82.7915566749072,99.70414553504034,20.275375030513374,3.4791572690063406,12.962251897021263,0.35536594335452243,69.07450443049292,64.42372038487562,28.91424608489614,49.268795393434786,38.400089446549956,49.23636977232421,95.9598032615432,95.4092641930501,14.271630786400408,32.5415746664511,4.4964280131884005,51.151952198712124,75.57537003654606,12.188600724106093,2.7290899246789184,11.036226444454602,99.57063434774217,86.12440021116413,64.1678919658735,70.44573774495517,78.7161012785208,88.93555475084854,30.70383338123598,64.34140805344583,25.677086222556273,22.61126177154386,9.134461655390496,6.9803012410448275,10.700573697076079,18.74890292728042,55.93671054234476,29.341051780028078,85.85992301456753,21.446208366356107,68.80006064272249,85.05331191353274,54.84245870333415
ILMN_003,28.302082609502495,4.917931084793682,23.139949766154526,69.27188855037265,-0.5387079475980951,46.8605958881758,25.310797203804647,50.556150502727114,1.6447269917554586,89.34320080056301,99.71226495503245,34.074384139926586,1.4275866451827715,57.757172845851535,12.146528722336532,55.07701617170613,97.42209871322552,27.09940513974906,58.25087059736385,72.02144354149686,33.53736755630406,93.36452417178582,56.264223686755074,74.48630001450132,60.37167003094157,11.989174786107554,72.50102086779638,74.54076772910767,5.175786594707079,9.154183683936983,87.68005212115887,24.901551325651667,79.4485830020982,62.77845292685723,7.1552706729904045,31.5681591329803,95.20747746701674,14.034005117347709,16.30190857787199,63.57163998343684,51.58784482659973,81.95055274398665,48.43485224695383,26.38482021510865,21.756691721155107,97.59948801268756,51.25923406416821,91.88045060121829,34.51735483025505,14.005972168077944,20.261978617944393,72.13431385364389,75.09606391543015,78.76039930589278,80.77430524159438,22.796130373405184,96.55089765547444,71.21725514514753,66.86878242346955,41.37251949458695,21.994544031925848,96.63179048387094,59.87473295313366,87.09110797835963,9.566160137091412,20.728834404843777,88.04781214625582,79.07656606611793,44.86144920983835,72.2070330664478,71.6111226582672,41.49801790337572,12.384926165400156,23.55658116669874,90.75341616435296,91.13901172786578,79.74767288572491,52.245006671828136,86.04024229690411,95.73083781981093,32.97995547430226,65.70595121344843,27.27275821832656,71.30255299265792,63.12126078682766,34.41576245359077,81.87901937597904,88.46873907077196,9.285937056564695,15.386511230936406,43.10227425753522,22.867873910479062,92.048320756174,85.75220619368177,44.061096424831064,40.71214512354177,74.54416099827648,51.420792007009645,76.10991628179718,43.106338760602014
ILMN_004,22.467892634972394,67.54761121955714,3.131887336999826,79.4165945855971,86.15503367186504,22.0271763783244,56.85347272607091,59.25887196215912,6.14292128716077,17.425269863070348,5.4510878496288715,38.33308884242723,63.32392123348738,59.38603122416841,45.44776854289254,96.34426885553265,65.66102058718766,71.42862666285441,47.773815737668514,54.48351396160708,57.21093184557897,71.59116638340869,86.63943411844846,84.30568695578285,61.36414368713417,51.43291860344679,27.75763774923039,54.29379380991232,73.83006795931577,2.6160155824928415,7.15445399007832,98.9488179053598,46.41582307569984,15.00557599061749,16.873356027485805,19.721146807126296,89.2874565307759,88.63024027839877,90.8358237129575,25.17797653301471,46.478744342689915,24.74694917855316,25.50837417676812,44.90800017035102,66.7203570525655,41.92905790244134,5.560090808418174,97.79880687068656,96.0345268794692,78.41233799238819,69.2734667483919,75.62692402174861,40.41885943833942,49.41809602285004,50.934582489369106,31.49389107579087,52.64868344134016,66.13403724038947,54.97815716629816,90.53429741078943,61.32594658717987,34.467626118676975,70.36128522610935,28.131593165940263,59.20736329072008,63.5147289448814,39.6969032111969,1.2189446708291456,71.11174239217293,51.56041135839899,32.14959727898245,89.56594224131466,96.47729870472719,33.251681759973025,19.992046597059066,0.2627393903861961,46.23882350132764,77.78985407795226,6.269951354148615,95.92068079675713,87.92521179522312,16.220398739269527,52.368898165429314,75.79804495371862,78.20913425380257,26.311478214200054,16.110991608020186,90.57217796982168,84.2770431947816,42.57271473237522,88.24054319044936,93.76170330938389,96.43659631594362,14.230742757052582,32.83184632543112,26.595375780749382,34.79361445955417,9.209320068610335,29.47334478598605,11.421704534527022
ILMN_005,19.556687855200607,30.065560380393418,21.438667035718854,24.515869011632024,53.840316116314874,88.99143026205344,9.89473237615805,23.75809646384538,78.54195525219414,38.536375577346384,41.2184380717135,42.48438753096573,74.4920371960039,80.15028390118084,11.967939967162971,4.48316565207289,78.63987369332332,12.313498721721073,57.59054492239305,98.29702575800714,86.20059504928277,47.195967068084315,57.961013685796146,22.589735836475256,1.4600819408508063,31.54064416204966,43.45276008319162,74.14868174310496,6.452919337052986,73.2568766177547,86.93929438439508,10.635701721123404,5.893411532287549,77.67886868352234,95.0616735908575,66.27346186581144,92.04453157287548,1.0698059211651891,30.98698217877709,40.02877869323196,74.76361632586807,76.4142620622819,92.34688979621903,63.32169482374506,18.31856614035686,61.07437838816394,16.94046872863544,77.88050905638076,60.66486113273025,87.53564724306209,64.83532064987122,15.643917928779004,97.14022249548397,63.89253383690678,31.778374491716228,72.66719484699556,35.00229765187467,61.55370856347776,31.1242976991673,63.40165951928519,45.03317539755226,50.072917375441776,34.477398154236525,24.73410630651982,53.96829156348547,17.738834304505122,28.27390553582984,41.65450611611613,79.16872971450502,99.50601114372836,45.763774865182405,93.74263654017881,3.923356372834796,98.64416102549721,46.192388705502886,92.41503785223408,47.518244588122,43.95790374477108,6.28021086733959,48.639138968491835,66.94610877586825,73.76413945484579,85.60500991292008,13.943366348103703,54.082494295353996,7.217298411464995,77.5769130276851,95.31144365465009,82.215296064176,60.49723705579839,77.23449256626385,64.03856279249686,52.89606943724071,25.009492166437944,58.80758361705881,59.73500840577523,90.02300111105194,56.542694146001274,75.77285520188401,49.55888716342159
ILMN_006,6.434570072946437,24.704492279449173,3.737703024436926,1.575433154319581,36.66737647450845,24.787479157405237,62.78279080839227,11.833298763589644,1.4428724415057421,4.1623952375245565,1.3402664515882439,53.06977006046549,17.88991211163054,7.062112201458852,87.71579441477208,76.84407449585453,76.03164775822472,98.5957543391819,97.50067235309544,96.6079119398644,15.424371469353758,76.25288111502775,11.933960069622028,60.98418008801107,13.006980705596742,85.03136816089592,27.972329279365823,29.28022678952679,79.9592920314412,58.10504051325784,58.109624487132216,67.11363196914111,24.67137920729256,56.07667771475071,61.1628641117535,64.73812277013359,41.23568938335542,7.4768274523046685,18.960494017948626,93.49003355451504,15.908397387605394,32.73790904565229,71.74824945516467,67.69892314505152,88.59466312229615,67.33703242958131,84.00739224601239,65.39826075090474,45.188447567557546,22.299989926035515,12.046906163367527,67.25060410213857,68.57946949402401,43.39451699740136,31.06402118459593,3.4758619984772157,14.748467494292607,56.41429708315293,39.53208877395316,84.50359333482842,83.62513372876994,34.802841259053366,13.867652379754663,66.43637588425105,57.55861417573347,27.4260155227451,83.6058894888476,28.18196275478394,62.996224232328004,33.38986129027518,97.74426820295862,82.17091019483411,10.264564700451535,3.4670357170786072,28.57665159203936,30.781042106417328,85.68741706732811,60.808132742372166,30.246689445119724,13.178476130182723,11.37739277736197,55.9977828033845,98.08499835091455,63.38856410591197,79.46268799636786,65.36491365454634,52.96420170275937,52.70690270910502,92.90706757549823,1.2631080357063595,49.400134323508574,4.596145888371991,53.30504013462056,2.6790565701218965,92.93088358968849,41.458229346576836,12.571408277029196,35.23685093976019,47.73804955699017,4.598585736823144
ILMN_007,48.50595071537626,86.7998089767194,45.47464927623753,54.145606424266575,68.01049441084575,70.34181618619701,62.33187242709763,9.61267015947117,43.07224768305414,61.48536825705508,18.18770827109177,22.962282895632132,73.37749618972497,40.653270128475505,87.49930449536573,73.18229842889764,91.23827634011808,24.060401341865596,34.134604296334075,40.371023975036294,85.26046237448264,70.4997613597196,99.67829140168173,29.170310289731358,24.011314256046948,82.28903731340024,6.449232803486529,23.654227272802316,5.507906283838794,91.25458474929881,49.42018894800977,23.933466337178515,82.91621847644873,45.147925343460116,9.153476256255157,92.07441481095894,98.95057503077659,93.33411220049956,95.16790462564168,-0.15005884229041466,69.45516753973654,54.87402042855835,88.48843660117414,89.23107278077651,34.816423759474084,87.84297951550347,39.59541396561595,53.11239020245532,66.18345515331171,64.38257123719265,65.70515305939217,13.087049123165096,36.4879532172806,21.61655391007884,97.39593688669862,80.71911162314353,55.1555704878442,5.834317302833007,28.162165547414524,91.42725854367696,17.899131903891053,4.940474865930215,64.1254450074123,72.52235150961089,33.14532222307498,14.42443602265097,56.91454037864963,50.28059482539374,14.687542413749675,7.446788664296006,91.84706305894089,21.972313526749133,27.72623336574709,87.31565044109311,34.254162557143346,96.47239144506452,48.651493111932595,19.246332822487823,34.789579771654175,51.823496809523476,76.28073423327045,59.561524475015666,25.62153438587883,89.57832502849892,97.97368762626607,33.649242528232335,39.17587331774815,83.1375093101854,95.31954992544105,77.9690673653112,42.21277607362201,12.66807293692668,32.00386261827012,4.15287761623385,46.14651536608564,63.61769866906542,86.42445258015053,84.95613433957591,88.68044951516697,93.31401810525503
ILMN_008,76.42350846473992,73.75948427732123,21.30783657794751,66.06234551604595,38.516142408319425,8.296549844615136,72.65177389783413,79.44696750911386,41.159793397719426,72.84924313613794,35.41214670805349,64.3118389395308,92.21233237764419,51.61610020218629,69.95802399233884,75.37839970066015,15.033013272528258,48.45209464889094,19.311906403610045,80.5285515054346,99.37553867115236,68.30104049661568,49.84963899977704,0.18197097336422696,93.96516006102831,31.926652738467673,66.94395755016153,67.07717338965307,73.21146013112366,41.81742006933253,46.49232543429569,69.47233023740412,96.7681032400199,2.3064202189440715,66.3567720680141,21.364338565264692,61.58328297802778,24.783674517795752,8.567479168874058,47.8654009861305,92.46435402995893,54.68615339524991,64.65584415392303,80.36142433549377,76.05747223585729,49.88399405306528,60.393785407351636,73.28900843375985,99.41024251242011,39.52254532813885,65.91768844238884,16.733932060571345,48.6207495052091,45.578307715242524,22.848746903802404,94.19189168994731,45.927686677667936,58.99820858184998,20.440526405772225,39.80280544951995,95.20471929793045,48.432587554684645,68.77382459301026,95.33339733167153,6.82375405731947,16.818771825252366,83.736361658099,92.05609794350171,30.413671131476647,11.477613792697117,38.892587191014194,23.64546143756477,86.35894361101134,74.17610813693766,26.32104597873311,23.4233259665205,44.896746452128575,71.77069153502967,66.178632782723,93.65590486728537,54.46266878114878,76.27081131653554,5.4669638085913554,90.45187046364202,80.30939163014234,3.8766262618345166,62.69617491566293,62.99618745899798,21.82445429888699,28.24804934979795,17.017901188106805,59.14223740126343,41.04803213577577,60.05544753975969,57.2109705491142,76.4245479303267,37.63947665867734,83.98391593333518,38.95824669483203,20.419386888104878
ILMN_009,88.37886455992523,37.462868440800094,62.60175903426911,68.53157716552072,12.487999060740671,43.932394004101205,99.60978144659825,18.892358173370475,59.91401412936679,12.110946704519986,2.5601858679605094,58.65829101832908,67.67321379924833,96.7468445120421,20.85526347774989,87.33504798636761,35.40702043034931,36.57598885855077,64.61275894924222,80.96980509361063,84.8382505616062,90.19757264335239,-0.17074130471377957,88.64960201546583,6.618215042787919,66.33892978989842,67.52550742152413,30.004348067053495,55.319552507898585,65.09357283235903,15.174758761346055,41.79411530449913,94.57910907941375,38.41777208891964,71.79592270096367,19.96437220873167,68.39596168151608,2.500195777489034,64.83350038808432,37.152343513233944,41.831745843530264,67.60345160385936,25.562893000583962,13.914255949452643,54.108137167150076,43.05687350939149,57.86910252616991,9.328162120189909,76.20716916193786,56.67973520832682,87.18363572638528,35.16766581373249,63.780426996295176,24.89301210507371,54.808277260669186,29.330859582220956,3.701808106012595,11.205201012509708,60.030893125919015,63.760462499520315,73.27051348309551,16.853950818738657,86.46468290458127,18.65587077661648,88.02176182822993,78.43703050435032,68.39807505938828,83.07636254281562,19.139074670164984,84.9936085968331,93.7939365136938,1.8435743258305468,38.88252446511491,5.304528182091493,84.61982778119237,60.35380747422262,87.76679919946308,43.17429089652226,31.006438420349966,85.2467570578285,23.941581605770722,45.42605330273454,66.05469975765821,35.71354474460514,54.79435256582808,59.217875933764624,58.13767790859455,65.6682968051733,11.52580632501974,40.834664905573895,23.811680799164876,6.769793667559027,74.9926046204306,75.63051768583026,42.23861170419779,85.92429715312572,23.950008771732257,6.205572166476645,23.279858122070685,11.14986091267222
ILMN_010,38.87816178892767,59.2788446883322,86.49821078679952,46.87329055872235,93.29540166543968,61.671840254513185,38.22576790402233,27.981294292275916,19.848225142846808,32.749891795203375,51.09313741743449,6.07978645988086,54.22458567245848,18.365178724086583,29.26119319093761,31.07795830063788,95.21693370518452,52.833801146489954,3.6559032443169093,78.43412612981437,28.826408833653655,67.11712783075767,31.461496548095795,69.36331754323363,39.16423634727366,98.48912505805733,54.92423864769687,30.266383414767695,67.6473884684159,41.57799696468712,12.371630529848163,13.148623898235721,93.75877675262603,16.730892729144646,77.8530823734875,99.0600441330784,95.33027396444695,10.972562287239358,39.535822164890845,54.90570843946818,64.3597608215592,7.682416028971648,9.71432957242858,44.89010708547893,19.48826795572222,6.598142372005805,4.671913882578324,1.2647880531632536,30.118929652855904,64.74472159566714,92.10770326314885,96.06920462526332,6.505896832456678,7.922443713616133,51.58132275800955,45.27913698488451,47.0904144382015,1.1853451201981065,75.98991148034189,91.11304747529066,75.43542145938878,9.906973636909193,6.515628881046021,27.935386969547736,98.92878228210174,58.88332009998823,99.96570052050413,4.006906974420037,5.85834517420294,84.41563857473768,42.88136554734916,62.665266048902055,20.337702656633894,76.11089334389176,37.059998732875606,32.220968393117225,22.49833916656407,10.8462241556247,78.46261138727152,28.978249378462273,72.320414103059,66.14384884836225,13.773366611922762,15.62706472045036,54.2848465289664,55.67551372639012,37.50760445416263,42.7306367275126,5.998513743178224,87.32260478983375,97.78287917818923,61.68136574818613,54.7015936005174,70.67903673412265,76.40599046006119,78.71680414730007,80.95869803172998,88.32523844714565,-0.043670481682929196,44.74742044534482
